Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0610,P500,Category_8,388.13,2023-09-29
C2981,P039,Category_2,30.78,2023-09-13
C2527,P379,Category_2,11.35,2023-06-03
C3334,P012,Category_1,398.79,2023-01-14
C2336,P168,Category_8,241.19,2023-04-05
C0763,P446,Category_6,69.79,2023-03-12
C4301,P309,Category_6,121.61,2023-11-03
C0821,P186,Category_8,466.59,2023-02-28
C0780,P500,Category_8,430.45,2023-05-16
C2735,P163,Category_1,356.34,2023-03-05
C1497,P296,Category_7,243.7,2023-04-19
C4770,P410,Category_4,262.56,2023-02-10
C1897,P026,Category_10,487.75,2023-05-22
C2552,P431,Category_6,483.06,2023-10-09
C4435,P468,Category_2,111.56,2023-02-10
C4497,P479,Category_7,406.5,2023-10-23
C4474,P153,Category_9,102.64,2023-10-10
C2438,P052,Category_10,110.7,2023-07-26
C0334,P160,Category_6,339.67,2023-08-04
C0762,P337,Category_3,205.48,2023-06-20
C2205,P380,Category_3,466.11,2023-01-27
C1122,P036,Category_2,49.06,2023-02-18
C4820,P003,Category_5,258.21,2023-02-24
C3908,P022,Category_9,459.67,2023-08-29
C2959,P208,Category_9,452.54,2023-10-05
C0876,P136,Category_7,82.48,2023-03-23
C4841,P482,Category_10,186.49,2023-10-15
C2029,P042,Category_10,311.47,2023-06-21
C1380,P095,Category_8,83.9,2023-11-29
C4662,P359,Category_5,484.17,2023-02-23
C0138,P241,Category_7,457.8,2023-04-22
C1038,P087,Category_6,87.64,2023-12-16
C4176,P123,Category_7,64.97,2023-07-28
C0044,P349,Category_2,47.28,2023-09-25
C2239,P296,Category_7,455.17,2023-04-07
C4036,P281,Category_1,100.84,2023-05-02
C0487,P221,Category_4,211.06,2023-04-19
C3183,P099,Category_5,227.18,2023-09-28
C2398,P177,Category_9,301.51,2023-03-11
C3314,P499,Category_9,40.51,2023-10-30
C3372,P467,Category_6,117.25,2023-10-24
C2357,P138,Category_8,466.09,2023-05-08
C1022,P362,Category_5,454.66,2023-08-04
C2089,P332,Category_6,391.74,2023-11-06
C4077,P001,Category_2,14.6,2023-02-28
C3323,P303,Category_10,166.87,2023-04-08
C2073,P354,Category_5,315.84,2023-03-07
C4724,P095,Category_8,141.22,2023-11-25
C4754,P062,Category_2,455.25,2023-12-10
C2039,P068,Category_6,318.78,2023-12-31
C0330,P119,Category_7,40.59,2023-05-08
C0382,P375,Category_7,454.96,2023-02-06
C3234,P069,Category_6,479.09,2023-04-22
C2266,P492,Category_10,43.47,2023-02-27
C4707,P002,Category_1,268.52,2023-11-30
C1722,P368,Category_1,155.17,2023-02-26
C0113,P212,Category_4,199.46,2023-02-24
C2797,P106,Category_7,93.93,2023-08-17
C1183,P076,Category_4,291.15,2023-11-28
C1010,P445,Category_7,479.2,2023-07-08
C2664,P211,Category_8,254.02,2023-07-13
C4251,P349,Category_2,46.04,2023-05-21
C3633,P340,Category_5,311.9,2023-04-14
C1196,P106,Category_7,173.41,2023-07-19
C2894,P097,Category_8,428.68,2023-12-07
C1989,P251,Category_9,220.17,2023-09-08
C2244,P224,Category_7,100.46,2023-01-26
C2066,P002,Category_1,99.6,2023-08-10
C3798,P082,Category_4,385.54,2023-02-01
C0489,P384,Category_10,136.47,2023-08-23
C4295,P149,Category_3,384.78,2023-04-15
C3387,P057,Category_1,106.91,2023-05-28
C1153,P146,Category_9,164.23,2023-05-24
C1451,P219,Category_8,235.42,2023-01-08
C3877,P403,Category_3,471.88,2023-09-29
C0535,P301,Category_10,466.21,2023-08-21
C2850,P156,Category_6,107.4,2023-11-26
C1838,P231,Category_1,182.32,2023-04-13
C2258,P430,Category_5,78.95,2023-09-02
C3200,P139,Category_1,257.44,2023-03-24
C3936,P113,Category_8,232.99,2023-08-13
C1094,P009,Category_2,450.88,2023-05-01
C3981,P197,Category_4,465.35,2023-04-23
C4520,P261,Category_1,194.87,2023-11-25
C1186,P057,Category_1,248.41,2023-05-18
C3038,P268,Category_5,448.64,2023-05-11
C0810,P140,Category_5,404.32,2023-12-04
C4232,P410,Category_4,6.81,2023-06-08
C3308,P011,Category_7,163.43,2023-02-02
C4647,P491,Category_7,213.78,2023-02-24
C1977,P461,Category_4,118.71,2023-05-25
C2066,P415,Category_1,103.79,2023-05-06
C4555,P439,Category_3,23.7,2023-11-11
C4706,P410,Category_4,323.47,2023-09-29
C1499,P322,Category_8,134.94,2023-09-12
C4329,P002,Category_1,30.91,2023-03-18
C0161,P168,Category_8,119.33,2023-12-20
C4538,P215,Category_10,401.95,2023-10-18
C2796,P001,Category_2,426.49,2023-09-04
C1585,P096,Category_7,244.12,2023-02-25
C2510,P370,Category_3,210.95,2023-08-06
C2058,P357,Category_6,489.04,2023-05-20
C4803,P103,Category_9,104.28,2023-11-18
C3293,P343,Category_1,111.6,2023-11-05
C4631,P289,Category_9,149.47,2023-07-02
C0788,P195,Category_10,90.51,2023-08-30
C1608,P456,Category_1,192.79,2023-05-06
C2661,P024,Category_4,455.86,2023-06-22
C2924,P242,Category_3,309.6,2023-05-04
C4363,P171,Category_3,208.91,2023-09-10
C1865,P221,Category_4,467.53,2023-10-15
C0135,P354,Category_5,28.99,2023-02-09
C0846,P290,Category_2,109.09,2023-03-12
C1895,P211,Category_8,285.11,2023-01-23
C1680,P240,Category_3,309.7,2023-07-31
C4383,P379,Category_2,24.58,2023-02-07
C0841,P349,Category_2,204.5,2023-10-08
C3615,P368,Category_1,326.33,2023-03-11
C1809,P378,Category_2,350.54,2023-04-20
C1790,P190,Category_4,320.88,2023-02-19
C0300,P132,Category_5,163.68,2023-01-06
C4813,P210,Category_5,51.29,2023-03-03
C2298,P330,Category_5,216.42,2023-10-29
C3686,P458,Category_1,68.73,2023-04-18
C0766,P175,Category_3,474.07,2023-05-02
C0974,P048,Category_7,240.21,2023-05-09
C4902,P275,Category_4,162.04,2023-11-19
C1976,P023,Category_7,384.32,2023-09-01
C2270,P278,Category_9,251.48,2023-03-27
C0053,P475,Category_5,158.47,2023-09-08
C1773,P408,Category_6,406.92,2023-07-30
C2710,P052,Category_10,434.24,2023-02-15
C4127,P299,Category_4,338.14,2023-04-28
C4716,P143,Category_9,28.25,2023-01-01
C3499,P357,Category_6,285.33,2023-06-28
C2924,P386,Category_3,382.83,2023-08-20
C4558,P357,Category_6,72.57,2023-03-26
C0221,P379,Category_2,118.19,2023-02-19
C4684,P011,Category_7,441.84,2023-12-08
C2255,P099,Category_5,14.96,2023-03-30
C1286,P120,Category_10,377.6,2023-01-24
C1470,P101,Category_4,239.52,2023-04-18
C1620,P068,Category_6,226.15,2023-06-01
C3776,P032,Category_5,8.51,2023-12-05
C3683,P116,Category_2,410.6,2023-11-13
C1102,P017,Category_9,183.11,2023-03-02
C1673,P188,Category_8,272.68,2023-11-18
C2455,P428,Category_5,340.26,2023-12-18
C3538,P079,Category_7,352.8,2023-12-19
C0519,P427,Category_6,478.21,2023-03-23
C3881,P194,Category_1,268.01,2023-01-04
C1404,P192,Category_2,202.86,2023-01-18
C4367,P090,Category_2,477.08,2023-12-17
C3444,P056,Category_2,322.84,2023-02-13
C1291,P109,Category_6,152.58,2023-02-07
C1260,P213,Category_9,67.6,2023-02-25
C3561,P118,Category_3,422.06,2023-12-25
C1362,P137,Category_3,184.28,2023-09-24
C4547,P453,Category_10,331.93,2023-12-13
C4349,P487,Category_1,238.05,2023-10-30
C4798,P169,Category_2,103.47,2023-08-20
C1290,P425,Category_4,302.83,2023-11-01
C4366,P339,Category_9,35.04,2023-10-18
C1767,P489,Category_5,209.6,2023-08-18
C3481,P089,Category_5,275.57,2023-11-09
C3647,P143,Category_9,220.84,2023-06-11
C2132,P311,Category_4,375.59,2023-04-20
C0165,P101,Category_4,414.82,2023-07-27
C2422,P193,Category_6,386.77,2023-10-02
C3809,P475,Category_5,24.21,2023-02-16
C4763,P060,Category_2,101.09,2023-12-22
C1039,P462,Category_6,270.62,2023-01-28
C1883,P378,Category_2,467.74,2023-12-25
C4371,P487,Category_1,418.3,2023-02-27
C4589,P246,Category_2,422.05,2023-07-22
C4757,P365,Category_7,155.09,2023-03-11
C0433,P266,Category_5,217.58,2023-04-03
C4416,P449,Category_10,238.0,2023-04-29
C1036,P124,Category_10,82.9,2023-01-26
C4165,P440,Category_10,20.38,2023-11-07
C4454,P453,Category_10,473.72,2023-02-07
C1979,P276,Category_1,124.15,2023-10-10
C0685,P174,Category_9,123.77,2023-09-26
C4404,P048,Category_7,46.27,2023-05-13
C2140,P171,Category_3,464.61,2023-10-09
C1116,P424,Category_1,291.97,2023-04-02
C0361,P219,Category_8,335.18,2023-09-09
C1682,P072,Category_2,456.23,2023-04-23
C0733,P266,Category_5,176.08,2023-03-17
C3624,P037,Category_2,312.65,2023-08-05
C4479,P042,Category_10,24.21,2023-06-14
C3776,P085,Category_4,97.45,2023-12-15
C2264,P434,Category_9,416.47,2023-06-22
C0246,P017,Category_9,384.55,2023-01-06
C0224,P397,Category_6,178.57,2023-12-07
C0199,P442,Category_1,191.52,2023-01-16
C0686,P166,Category_2,269.11,2023-03-26
C4800,P042,Category_10,5.12,2023-02-12
C1560,P247,Category_8,124.42,2023-02-20
C3597,P402,Category_4,108.07,2023-10-03
C3044,P030,Category_7,128.99,2023-11-19
C4956,P014,Category_2,403.92,2023-03-18
C2895,P161,Category_5,143.44,2023-07-14
C0944,P407,Category_3,99.8,2023-09-16
C2375,P386,Category_3,254.61,2023-05-30
C2137,P082,Category_4,433.49,2023-02-13
C4471,P417,Category_4,124.47,2023-03-17
C4919,P343,Category_1,43.88,2023-10-23
C4424,P245,Category_4,181.42,2023-05-28
C4024,P268,Category_5,375.09,2023-02-09
C1234,P090,Category_2,277.59,2023-05-28
C4108,P319,Category_6,409.31,2023-01-22
C2574,P195,Category_10,480.0,2023-08-29
C0331,P260,Category_7,397.37,2023-08-11
C3829,P014,Category_2,303.88,2023-01-23
C4909,P026,Category_10,249.2,2023-01-02
C2141,P454,Category_4,24.83,2023-05-06
C3096,P177,Category_9,492.24,2023-11-22
C2798,P046,Category_9,194.82,2023-07-05
C4227,P141,Category_9,80.35,2023-09-29
C1229,P208,Category_9,335.02,2023-07-13
C4613,P063,Category_7,145.72,2023-05-01
C3384,P077,Category_3,294.96,2023-05-18
C4192,P117,Category_3,295.45,2023-06-14
C3028,P339,Category_9,225.64,2023-01-26
C3000,P159,Category_2,418.88,2023-03-29
C4726,P193,Category_6,136.16,2023-01-22
C4527,P366,Category_5,227.07,2023-01-21
C3849,P028,Category_1,271.16,2023-07-28
C1704,P124,Category_10,333.49,2023-07-30
C4933,P439,Category_3,393.07,2023-11-11
C4574,P236,Category_4,200.43,2023-11-13
C2909,P403,Category_3,324.79,2023-01-09
C4308,P095,Category_8,79.55,2023-03-06
C0529,P032,Category_5,466.66,2023-05-18
C0385,P476,Category_9,194.61,2023-03-04
C3209,P130,Category_2,366.11,2023-09-28
C1018,P456,Category_1,15.07,2023-10-12
C4336,P379,Category_2,106.57,2023-01-03
C2144,P321,Category_1,246.11,2023-05-13
C1454,P281,Category_1,439.73,2023-08-31
C4084,P451,Category_2,265.99,2023-05-08
C4225,P100,Category_3,465.29,2023-07-13
C1538,P271,Category_8,244.48,2023-11-28
C0526,P205,Category_1,247.77,2023-05-18
C1985,P080,Category_5,64.27,2023-12-11
C0537,P073,Category_10,402.31,2023-12-23
C3278,P317,Category_5,127.25,2023-12-14
C2418,P372,Category_3,450.31,2023-03-29
C4274,P293,Category_10,455.86,2023-11-27
C2520,P209,Category_4,471.94,2023-06-02
C1300,P011,Category_7,262.51,2023-05-05
C3439,P388,Category_3,340.16,2023-03-08
C3017,P370,Category_3,390.37,2023-09-28
C3530,P110,Category_4,69.85,2023-02-23
C2537,P492,Category_10,302.47,2023-05-09
C0674,P237,Category_4,21.98,2023-01-21
C3197,P150,Category_6,251.3,2023-11-20
C3194,P081,Category_9,81.65,2023-07-01
C3062,P388,Category_3,95.55,2023-05-29
C0347,P096,Category_7,185.7,2023-07-26
C1877,P370,Category_3,219.06,2023-12-12
C3024,P175,Category_3,313.47,2023-10-06
C1532,P151,Category_3,41.84,2023-04-09
C0191,P343,Category_1,254.33,2023-02-13
C3849,P194,Category_1,95.4,2023-06-07
C3369,P406,Category_1,289.12,2023-05-24
C2381,P263,Category_7,320.52,2023-10-22
C4345,P259,Category_4,280.57,2023-01-12
C1851,P375,Category_7,370.46,2023-02-25
C3018,P124,Category_10,171.13,2023-10-12
C4104,P266,Category_5,383.73,2023-04-02
C2257,P170,Category_9,219.22,2023-03-10
C3815,P313,Category_4,244.67,2023-12-23
C0505,P345,Category_5,325.81,2023-12-19
C2785,P020,Category_9,14.09,2023-05-29
C0472,P437,Category_2,328.73,2023-05-30
C1957,P105,Category_10,311.2,2023-04-21
C1712,P497,Category_8,158.37,2023-07-01
C1592,P425,Category_4,47.47,2023-09-27
C2112,P301,Category_10,50.01,2023-06-11
C1001,P203,Category_4,462.0,2023-04-24
C1159,P413,Category_2,346.19,2023-02-22
C0738,P049,Category_2,67.92,2023-12-31
C4915,P233,Category_6,181.58,2023-09-27
C3822,P370,Category_3,298.28,2023-03-05
C4460,P025,Category_8,418.61,2023-11-07
C1628,P124,Category_10,26.61,2023-10-31
C0749,P324,Category_10,122.13,2023-12-14
C1622,P253,Category_2,445.43,2023-04-21
C1104,P208,Category_9,9.54,2023-11-26
C2647,P116,Category_2,104.69,2023-01-21
C3332,P438,Category_5,479.72,2023-01-18
C0630,P490,Category_4,308.63,2023-02-12
C4137,P255,Category_3,134.53,2023-06-17
C3190,P049,Category_2,38.16,2023-08-25
C4102,P440,Category_10,18.95,2023-07-28
C4527,P369,Category_6,126.15,2023-09-26
C0069,P006,Category_3,441.34,2023-04-05
C1710,P421,Category_5,210.88,2023-01-14
C0241,P301,Category_10,361.57,2023-02-24
C2741,P399,Category_7,459.55,2023-08-01
C0918,P282,Category_1,206.98,2023-03-07
C4893,P269,Category_7,99.68,2023-01-07
C2003,P353,Category_5,260.97,2023-07-13
C2735,P242,Category_3,454.5,2023-11-23
C4075,P136,Category_7,403.17,2023-05-26
C4884,P062,Category_2,37.59,2023-08-01
C0026,P452,Category_7,347.82,2023-11-14
C1751,P201,Category_2,288.09,2023-07-08
C4996,P406,Category_1,454.19,2023-06-27
C1098,P454,Category_4,65.63,2023-01-30
C0625,P160,Category_6,269.35,2023-11-06
C0581,P414,Category_7,440.33,2023-03-05
C4309,P328,Category_4,207.96,2023-10-22
C2350,P056,Category_2,243.59,2023-10-04
C2395,P116,Category_2,39.88,2023-04-29
C3253,P272,Category_3,142.68,2023-09-02
C2810,P430,Category_5,165.63,2023-01-14
C4806,P072,Category_2,472.84,2023-07-28
C1596,P088,Category_7,144.92,2023-03-22
C1767,P311,Category_4,233.13,2023-11-05
C4144,P076,Category_4,337.3,2023-02-07
C1968,P232,Category_7,85.28,2023-05-21
C2746,P173,Category_8,245.79,2023-08-03
C0629,P048,Category_7,370.58,2023-05-11
C0299,P357,Category_6,434.09,2023-05-31
C1066,P267,Category_8,315.0,2023-10-02
C3337,P482,Category_10,336.18,2023-01-22
C3006,P323,Category_10,67.51,2023-01-11
C2765,P122,Category_7,473.16,2023-09-10
C3240,P220,Category_7,70.62,2023-08-11
C0380,P266,Category_5,388.46,2023-12-22
C0787,P060,Category_2,136.08,2023-03-07
C3495,P400,Category_10,467.13,2023-01-10
C0346,P484,Category_5,361.38,2023-04-09
C0454,P267,Category_8,378.14,2023-04-15
C2960,P200,Category_1,113.43,2023-07-23
C4977,P046,Category_9,224.3,2023-01-14
C3165,P079,Category_7,310.82,2023-12-17
C3733,P038,Category_7,386.14,2023-06-14
C1744,P052,Category_10,56.46,2023-03-31
C1791,P131,Category_9,481.37,2023-06-24
C2915,P027,Category_5,445.66,2023-08-09
C4171,P282,Category_1,138.82,2023-04-04
C3574,P293,Category_10,412.27,2023-02-25
C3977,P321,Category_1,261.57,2023-09-06
C3478,P391,Category_6,233.59,2023-10-15
C1169,P319,Category_6,160.64,2023-04-18
C4297,P426,Category_7,292.58,2023-05-16
C2379,P384,Category_10,366.3,2023-01-21
C0949,P124,Category_10,208.41,2023-06-05
C4543,P003,Category_5,316.46,2023-09-28
C3666,P400,Category_10,351.16,2023-04-10
C2807,P153,Category_9,357.01,2023-05-02
C3907,P442,Category_1,30.72,2023-12-08
C4508,P378,Category_2,430.58,2023-09-28
C1119,P209,Category_4,231.84,2023-01-24
C1737,P120,Category_10,134.9,2023-11-27
C3067,P315,Category_7,124.67,2023-03-05
C0438,P053,Category_6,244.09,2023-12-08
C3036,P232,Category_7,443.98,2023-12-20
C0148,P311,Category_4,192.28,2023-01-25
C4157,P189,Category_2,376.11,2023-10-17
C4759,P363,Category_1,52.93,2023-02-03
C2371,P147,Category_10,240.65,2023-10-21
C1490,P479,Category_7,495.88,2023-01-09
C3712,P131,Category_9,386.37,2023-10-26
C1357,P207,Category_2,109.21,2023-11-03
C4693,P320,Category_2,253.21,2023-11-17
C3447,P393,Category_6,120.64,2023-11-16
C4692,P414,Category_7,207.73,2023-07-12
C2429,P426,Category_7,391.14,2023-10-10
C4954,P389,Category_1,386.76,2023-11-04
C3738,P046,Category_9,117.91,2023-09-25
C2422,P075,Category_9,461.5,2023-10-02
C3000,P297,Category_2,298.32,2023-07-16
C4660,P128,Category_9,193.06,2023-03-17
C2707,P290,Category_2,253.46,2023-02-22
C2412,P011,Category_7,304.51,2023-09-14
C2537,P292,Category_2,282.15,2023-11-13
C1593,P489,Category_5,245.77,2023-03-31
C1560,P056,Category_2,254.94,2023-04-05
C1828,P151,Category_3,92.32,2023-03-14
C3522,P207,Category_2,407.3,2023-10-16
C4587,P492,Category_10,273.17,2023-01-29
C3341,P319,Category_6,69.88,2023-12-25
C0189,P286,Category_9,384.25,2023-08-31
C1270,P204,Category_2,466.56,2023-11-24
C0965,P235,Category_4,473.92,2023-08-02
C0251,P329,Category_9,187.66,2023-08-15
C1425,P384,Category_10,72.08,2023-04-21
C2536,P288,Category_1,261.61,2023-04-27
C4260,P311,Category_4,60.74,2023-04-23
C2669,P344,Category_9,467.32,2023-12-06
C4935,P465,Category_6,95.87,2023-07-05
C1999,P461,Category_4,130.12,2023-09-24
C1135,P337,Category_3,206.29,2023-10-15
C0144,P429,Category_2,194.67,2023-05-26
C0026,P460,Category_9,398.36,2023-06-26
C3339,P455,Category_5,230.88,2023-12-06
C0966,P073,Category_10,89.53,2023-12-22
C4639,P313,Category_4,137.27,2023-08-11
C2797,P016,Category_4,257.01,2023-10-09
C1207,P208,Category_9,77.99,2023-10-30
C2939,P279,Category_1,307.77,2023-12-13
C1202,P223,Category_2,285.04,2023-12-05
C2180,P048,Category_7,358.78,2023-10-09
C3133,P294,Category_2,469.16,2023-07-13
C2824,P209,Category_4,456.57,2023-11-19
C0597,P473,Category_6,473.31,2023-04-21
C0123,P288,Category_1,126.13,2023-09-04
C3490,P051,Category_5,70.12,2023-12-11
C1194,P393,Category_6,154.63,2023-04-08
C4330,P161,Category_5,448.07,2023-10-20
C2760,P473,Category_6,486.17,2023-03-03
C2064,P432,Category_9,430.37,2023-04-09
C2188,P205,Category_1,59.46,2023-10-05
C1221,P124,Category_10,473.98,2023-10-28
C2546,P436,Category_1,214.56,2023-09-18
C2228,P321,Category_1,9.61,2023-01-21
C0242,P427,Category_6,223.98,2023-03-26
C3920,P386,Category_3,27.8,2023-04-25
C0009,P004,Category_4,274.22,2023-12-08
C4210,P223,Category_2,172.58,2023-11-04
C3201,P465,Category_6,239.35,2023-07-19
C0513,P029,Category_3,308.52,2023-03-01
C3172,P258,Category_8,435.06,2023-04-14
C0615,P042,Category_10,332.64,2023-12-09
C1584,P417,Category_4,219.85,2023-11-10
C2744,P422,Category_4,410.62,2023-01-14
C0393,P485,Category_7,453.26,2023-02-03
C3074,P271,Category_8,64.28,2023-01-29
C2288,P042,Category_10,268.31,2023-05-31
C4969,P038,Category_7,145.83,2023-06-14
C0446,P233,Category_6,28.3,2023-07-28
C1452,P442,Category_1,335.93,2023-11-19
C4275,P101,Category_4,432.07,2023-10-26
C3632,P329,Category_9,85.64,2023-07-30
C1177,P026,Category_10,407.14,2023-07-08
C1807,P327,Category_9,427.43,2023-05-24
C2213,P009,Category_2,457.6,2023-09-11
C3610,P227,Category_7,136.32,2023-11-03
C2307,P201,Category_2,452.46,2023-03-25
C0477,P366,Category_5,163.73,2023-08-18
C1145,P372,Category_3,278.41,2023-07-26
C3373,P344,Category_9,30.0,2023-03-08
C4885,P071,Category_5,26.72,2023-06-26
C0160,P285,Category_9,361.58,2023-02-17
C4032,P372,Category_3,225.02,2023-11-17
C3885,P473,Category_6,131.86,2023-07-16
C0391,P083,Category_6,99.25,2023-10-17
C4930,P035,Category_6,336.63,2023-05-15
C0187,P204,Category_2,5.2,2023-09-26
C4371,P135,Category_5,403.92,2023-02-04
C1600,P102,Category_9,44.23,2023-04-14
C3719,P119,Category_7,99.79,2023-02-15
C1087,P489,Category_5,196.19,2023-06-10
C2932,P367,Category_1,245.01,2023-03-29
C1660,P177,Category_9,180.72,2023-07-25
C0891,P240,Category_3,163.75,2023-10-06
C0649,P238,Category_9,482.14,2023-01-06
C1679,P435,Category_6,322.58,2023-03-26
C0833,P041,Category_6,16.6,2023-11-05
C1339,P001,Category_2,217.94,2023-07-14
C0923,P113,Category_8,438.13,2023-08-05
C1950,P423,Category_4,154.22,2023-09-20
C2604,P068,Category_6,51.81,2023-08-28
C4062,P280,Category_6,380.4,2023-10-21
C2826,P193,Category_6,304.98,2023-03-04
C1560,P112,Category_9,287.3,2023-08-18
C0609,P457,Category_7,31.52,2023-12-08
C4467,P152,Category_9,74.55,2023-06-07
C2168,P304,Category_2,313.16,2023-01-26
C1382,P443,Category_2,107.87,2023-10-24
C2647,P025,Category_8,254.51,2023-03-14
C3241,P151,Category_3,274.72,2023-09-19
C0353,P499,Category_9,145.34,2023-02-18
C3533,P142,Category_3,474.47,2023-05-26
C0434,P122,Category_7,422.02,2023-08-20
C1679,P350,Category_2,362.57,2023-05-09
C0833,P204,Category_2,43.61,2023-08-29
C4377,P056,Category_2,57.53,2023-03-14
C3795,P380,Category_3,248.93,2023-09-13
C4206,P088,Category_7,84.55,2023-04-06
C0616,P008,Category_9,489.24,2023-03-24
C0756,P450,Category_9,83.47,2023-09-09
C4826,P275,Category_4,246.3,2023-04-04
C0839,P322,Category_8,185.24,2023-04-10
C2139,P266,Category_5,321.5,2023-08-03
C1406,P294,Category_2,68.87,2023-10-07
C2787,P377,Category_1,218.01,2023-09-09
C4969,P225,Category_6,140.98,2023-04-30
C3490,P444,Category_10,444.44,2023-04-29
C4419,P125,Category_8,25.09,2023-02-28
C4222,P091,Category_4,457.3,2023-10-06
C2609,P210,Category_5,417.33,2023-01-15
C2773,P118,Category_3,152.3,2023-10-21
C3684,P492,Category_10,395.7,2023-01-12
C4038,P403,Category_3,20.45,2023-12-26
C4822,P279,Category_1,483.6,2023-11-22
C3512,P207,Category_2,265.66,2023-12-15
C0975,P233,Category_6,155.12,2023-09-02
C0501,P207,Category_2,184.48,2023-09-12
C1933,P461,Category_4,37.87,2023-07-27
C4246,P400,Category_10,494.73,2023-03-17
C0127,P187,Category_9,24.45,2023-01-02
C3082,P277,Category_10,329.18,2023-03-15
C0692,P338,Category_8,224.15,2023-03-29
C1479,P115,Category_1,474.71,2023-11-19
C2862,P168,Category_8,126.77,2023-12-12
C1305,P045,Category_8,268.38,2023-07-21
C2999,P008,Category_9,243.77,2023-06-21
C4417,P230,Category_2,352.92,2023-02-23
C2171,P208,Category_9,38.67,2023-10-19
C1232,P376,Category_9,100.93,2023-02-07
C4284,P334,Category_4,111.21,2023-03-31
C0596,P293,Category_10,370.38,2023-03-13
C2682,P291,Category_3,98.62,2023-07-23
C3742,P387,Category_7,288.88,2023-11-01
C0324,P286,Category_9,111.55,2023-10-30
C4377,P396,Category_2,431.5,2023-12-16
C2200,P121,Category_2,471.38,2023-08-09
C4989,P278,Category_9,261.65,2023-05-28
